Response_ID,Timestamp,Curriculum_Design_Relevance,Teaching_Learning_Quality,Assessment_Process_Fairness,Infrastructure_Facilities,Library_Resources_Access,ICT_Resources_Availability,Student_Support_Services,Administrative_Efficiency,Extracurricular_Activities,Research_Innovation_Support,Gender_Sensitivity_Initiatives,Environmental_Sustainability,Value_Added_Courses,Grievance_Redressal_System,Overall_Institutional_Experience
RESP_1248,2023-08-16T00:00:00,3.039259473814081,3.344728636186901,3.0,4.0,3.362188430978134,2.4084940923040556,0.7,4,3.5351923678909785,3.0,3.4077507027699965,1.4655366522985591,3.4,4.0,2.8
RESP_1249,2023-10-10T00:00:00,3.663175508779398,3.4863662279696768,3.2,4.0,2.6257844230409124,2.5889826959800377,2.5,4,3.333314801855651,3.0,3.7673036451720723,1.3595058445711794,3.3,4.0,3.4
RESP_1250,2023-09-20T00:00:00,3.6543832649029446,3.8632335874602006,3.4,3.0,3.300350400970612,2.8800300588961774,2.2,4,4,2.5,3.4270375799545176,1.4154081095068927,2.8,4.0,3.1
RESP_1251,2023-12-16T00:00:00,4,3.717332975278101,3.7,3.5,3.283211143943796,3.0654635397736314,1.2,4,4,2.5,3.479854556844404,1.489270288066896,3.0,4.0,3.4
RESP_1252,2023-08-14T00:00:00,3.928594687858219,3.9116364777250126,2.9,3.0,3.4328142429225585,2.5898092139896205,0.6,3,2.6361387265295835,3.5,3.297564791843565,2.370601376095507,2.9,4.0,2.9
RESP_1253,2023-07-19T00:00:00,4,3.6368884805777797,3.6,3.0,3.048704818286028,2.9611343299527713,0.7,3,3.2412030032650825,3.0,3.7397533458368297,1.3720449377763229,3.1,4.0,3.2
RESP_1254,2023-12-25T00:00:00,3.076756611117763,3.2094982816511,3.2,4.0,3.6167083133508804,2.6992743010312017,3.2,3,3.3103886618047786,3.5,3.9941246578575393,2.2172861711940213,3.2,4.0,3.5
RESP_1255,2023-07-04T00:00:00,2.4833724785795823,3.242297005466905,3.5,3.5,3.2349029928488067,4,3.0,2,3.112057670661967,3.0,3.9980892593232573,1.3567091717076667,3.7,4.0,2.9
RESP_1256,2023-12-11T00:00:00,3.422585495097967,3.738715599218012,3.1,3.5,3.2552717328883425,2.3645427763355253,2.1,4,3.0264548373113844,3.0,3.884158184762116,2.0349675308130473,3.7,4.0,3.4
RESP_1257,2023-12-14T00:00:00,4,3.813766829144204,3.7,3.0,3.38904444831648,3.0199975924962734,1.4,3,4,3.0,3.779492292660589,1.9893903898843852,3.9,4.0,3.4
RESP_1258,2023-12-12T00:00:00,3.0748154606911466,3.5168501764561064,3.2,4.0,3.818080588289531,4,2.1,4,2.1992340279095437,3.5,3.594497159801496,1.6856012650555485,3.0,4.0,3.4
RESP_1259,2023-11-25T00:00:00,3.328270486346664,3.095361100071205,3.4,3.0,3.022281096429799,2.7509307258374633,3.3,4,3.8242567584874063,3.0,3.330277030647349,2.1545964223661276,3.0,3.5,3.2
RESP_1260,2023-12-17T00:00:00,3.845655066270315,4,3.1,4.0,3.9395449897113064,2.2967241757915646,0.7,4,3.70807557019129,3.0,3.6676119406415335,2.3238083999576857,3.1,4.0,3.6
RESP_1261,2023-09-28T00:00:00,3.943519900886165,3.557872963490649,3.7,4.0,3.721527575865876,4,3.2,2,4,3.0,3.50768857151608,2.481539838509344,3.3,4.0,3.5
RESP_1262,2023-11-18T00:00:00,3.138975955975056,2.8457378112818335,3.9,4.0,3.249468877663596,2.670462305929593,3.0,3,1.8742254712561168,3.0,3.533591931171515,1.3977730977756802,2.9,4.0,2.9
RESP_1263,2023-11-21T00:00:00,3.617950175183486,4,3.6,3.0,3.01375750098844,4,2.2,2,3.5708152128767403,2.5,3.932890380147432,2.3513417600822413,2.5,4.0,3.0
RESP_1264,2023-07-13T00:00:00,3.7775964786319287,3.9303444843604494,3.0,4.0,3.1070408752254,2.6869726134040963,1.3,4,2.933520865393649,2.5,3.3174146568758265,1.4377678304914576,3.4,4.0,3.4
RESP_1265,2023-10-13T00:00:00,2.7314844981974966,3.435750716639302,3.9,4.0,3.464703470508226,2.325497480898304,2.7,3,2.052794143532344,3.0,3.681599651820078,1.563898632272487,2.9,4.0,3.1
RESP_1266,2023-10-07T00:00:00,3.765395502373344,3.918162636984155,3.4,4.0,3.33702952688717,2.969929565052422,1.3,4,3.1882667476317197,3.0,3.5569671112643286,1.7390523838599317,3.4,3.5,3.5
RESP_1267,2023-09-19T00:00:00,3.42671700434208,3.575406618905317,3.7,3.5,2.7739929812892696,3.3460700844456044,2.7,4,2.8160034806242913,3.5,3.522144348716508,2.3983850055084655,3.0,4.0,3.0
RESP_1268,2023-11-30T00:00:00,3.7709101897782737,3.22653780129711,3.6,4.0,3.391893092420453,3.8681461579008136,1.9,4,2.429601535412367,3.0,3.8625625941800905,1.3173734727802764,2.5,4.0,3.0
RESP_1269,2023-07-14T00:00:00,3.2343603937453764,3.9011960137076653,3.1,3.5,3.3979280229480544,3.0853453257623964,0.9,4,4,3.0,3.465421750372775,1.4250991970748355,3.6,3.5,2.9
RESP_1270,2023-09-07T00:00:00,4,3.64396939407098,3.5,3.5,3.143552287280084,2.589119593020291,3.1,4,4,3.0,3.7521714301300686,1.5780091628372284,3.0,4.0,3.1
RESP_1271,2023-09-05T00:00:00,3.457456968465012,3.5855990592753986,2.9,3.5,2.890765490231632,2.61676511376509,3.5,2,3.13500873878424,2.5,3.6167177069843444,1.5916743329796803,2.7,4.0,3.2
RESP_1272,2023-09-16T00:00:00,3.100183154161758,3.6060892491260303,2.9,4.0,3.414538276737959,2.630169023462283,0.2,4,3.071408451726973,3.5,3.442336656487627,1.793264858312963,3.9,4.0,3.4
RESP_1273,2023-10-04T00:00:00,3.2857408222193696,3.701976455474996,3.8,3.0,3.2438891059435533,3.7281451183328898,2.6,4,4,2.5,3.639733839395336,2.5233052171360604,2.9,4.0,3.5
RESP_1274,2023-08-15T00:00:00,3.9799626111571387,3.4104443565959146,3.6,4.0,3.8355130169749163,2.2559926012562106,1.7,4,4,2.5,3.8392663714920747,2.925807492640877,2.6,4.0,3.0
RESP_1275,2023-07-07T00:00:00,3.812347850011551,3.7186504103875366,3.2,3.5,2.9452833129359854,2.8188873279279276,1.5,2,2.656871758951419,3.0,3.600240668414983,1.3826778372489041,3.7,3.5,3.1
RESP_1276,2023-09-17T00:00:00,3.6147556492962765,3.785740230920856,2.8,3.0,3.491352996657411,2.6088259597408276,2.6,4,2.2722906833480883,2.5,3.9822136451787005,1.4439983829429057,3.2,4.0,3.2
RESP_1277,2023-10-05T00:00:00,3.871911631467387,2.7916745680420507,3.5,3.0,3.866686392524586,2.693714896332806,1.3,3,4,3.5,3.345151091779588,2.055336161679559,3.0,4.0,2.9
RESP_1278,2023-08-16T00:00:00,3.925195739405899,3.314586740522412,3.5,4.0,3.0964932569295742,2.4474276564965605,2.9,4,3.6085790449652677,2.5,3.9312876497809492,1.3246773617945682,2.9,4.0,3.4
RESP_1279,2023-08-15T00:00:00,3.1952250256204433,4,3.0,3.5,3.3027008109130223,2.4547430336489073,1.4,2,3.267594323979872,3.5,3.6704446447591037,1.5893254216937283,3.1,4.0,3.3
RESP_1280,2023-09-15T00:00:00,3.255083876592288,4,4.0,4.0,2.8351363986390057,2.471987877115986,2.2,3,3.712358923979896,3.0,3.7519245976823257,1.6645938223125452,4.2,3.5,2.9
RESP_1281,2023-11-07T00:00:00,3.8477784380741715,3.9100136322911587,4.0,4.0,3.2949967496742687,2.313682553165603,2.6,2,3.3862635757337527,3.0,3.9705750968501565,1.968157906595455,2.3,3.5,3.3
RESP_1282,2023-09-25T00:00:00,3.981167885341274,3.581416167001105,2.8,3.5,3.0621515452724823,2.2534610820536605,2.7,3,3.8879344031831633,3.0,3.324946120223802,1.5255034231329379,3.5,4.0,3.2
RESP_1283,2023-07-13T00:00:00,3.895103667046794,3.42007396017995,3.8,4.0,3.165405618122911,2.2780189081717706,1.2,2,4,3.0,3.3741836529892466,1.1679611593674828,2.9,4.0,3.1
RESP_1284,2023-08-01T00:00:00,3.188607048132182,3.6515395656399448,3.9,3.0,3.0654086990016207,3.1617841499546753,3.4,4,3.3795708760923615,3.5,3.415777048542216,1.8814134227569153,3.9,3.5,3.3
RESP_1285,2023-08-10T00:00:00,3.155504159394435,3.4465469802338413,3.6,4.0,3.6611500622033897,2.246402092225192,2.2,2,0.8659563678507349,2.5,3.992127262716401,1.9994286732180648,3.3,4.0,3.2
RESP_1286,2023-07-11T00:00:00,3.0027036916464502,3.043370751975197,3.2,3.0,3.3354774151774773,3.5523647783074397,0.1,4,3.7550365438431728,3.5,3.8055943937612,1.5369390714277635,4.1,4.0,3.0
RESP_1287,2023-11-03T00:00:00,3.8863301393379857,3.7361011664010135,3.6,3.5,3.822789486014049,2.4498385904642888,3.7,3,4,3.0,3.386428564909026,1.9700787334113732,2.9,4.0,3.5
RESP_1288,2023-09-30T00:00:00,3.3551915177554004,3.7085265370336864,2.9,4.0,3.4468373003578274,2.5913954751982753,3.6,2,2.8369807298069563,3.5,3.982713043097928,1.8934553822298261,2.7,4.0,3.0
RESP_1289,2023-12-01T00:00:00,3.152366100756068,3.594230182277854,3.3,3.5,3.529276121229661,3.0351644589386906,1.6,2,1.0293870477213565,3.0,3.5115732263796082,1.4856369409876145,3.2,4.0,3.0
RESP_1290,2023-08-07T00:00:00,3.7569288974648565,3.58320710496824,3.1,4.0,3.18356581630037,4,1.2,3,1.952145588065921,3.5,3.754826662641856,1.6934768716627517,2.5,4.0,3.2
RESP_1291,2023-08-12T00:00:00,2.700130285127395,3.2979516242814793,3.3,4.0,3.4759678642776377,3.422596738004861,2.7,3,1.7804628929023698,3.0,3.629765078634347,1.4703966138018623,3.2,4.0,3.2
RESP_1292,2023-08-06T00:00:00,4,3.045778936672309,3.2,3.5,3.5830003884261052,4,2.7,2,4,2.5,3.4423578372564974,1.8673296192484146,3.5,4.0,2.9
RESP_1293,2023-11-10T00:00:00,3.2302482875084917,4,3.0,3.5,3.4242930966480074,2.2381371086244104,1.9,4,2.2162161531955737,3.5,3.381274671466955,2.304642266823377,3.1,4.0,3.0
RESP_1294,2023-12-03T00:00:00,2.685425098034343,3.158583492807363,3.7,4.0,3.559714067653931,2.2324822792717947,3.5,3,4,3.5,3.6730497998236493,2.2713631412765842,3.7,4.0,3.5
RESP_1295,2023-10-20T00:00:00,3.4355767940023587,3.9510643520791024,2.8,4.0,2.944678614045278,3.7939621859279145,0.3,3,2.427755373750666,2.5,3.533313817515478,1.5319240607763955,3.5,3.5,2.9
RESP_1296,2023-09-03T00:00:00,2.9827634081052206,3.670149200000585,3.7,3.5,3.3074003275829478,2.663884352824871,2.2,3,3.51594912001478,3.0,3.3802790419704434,2.1715528489629046,3.3,4.0,3.3
RESP_1297,2023-11-09T00:00:00,3.3572786017546092,3.7892520026960828,3.6,4.0,3.101430344563697,3.228491141976638,0.8,4,2.6674085924240365,3.0,3.290404505274559,2.122393012746931,2.6,4.0,3.2
RESP_1298,2023-09-07T00:00:00,4,3.143048366444623,3.6,4.0,2.772452960176259,3.0030642666151666,1.9,4,2.919237181906829,3.5,3.8358183081051695,1.7343422280684115,2.9,4.0,3.5
RESP_1299,2023-09-27T00:00:00,2.9546962547585287,3.6661409464568586,3.0,3.5,3.3368755819532736,2.259012089568787,2.4,2,3.343534677195469,3.5,3.625233307231367,1.993522880930082,3.5,4.0,3.4
RESP_1300,2023-12-21T00:00:00,3.562887010746696,4,2.8,3.0,2.894799844178787,3.4707584618463994,1.7,3,4,3.0,3.7167560770669312,1.4925132317375511,4.4,4.0,3.0
RESP_1301,2023-11-17T00:00:00,3.5783500168142046,2.97460435105752,3.8,4.0,3.1651563299746504,2.697334717939273,2.6,2,4,3.0,3.379897357269735,2.351615888463729,3.7,4.0,3.1
RESP_1302,2023-07-27T00:00:00,3.0572708084950877,3.577476187607969,3.4,3.0,3.689528071435165,3.037917896071238,3.9,2,3.5624510050678224,3.0,3.492658842056013,1.9319870672247381,3.1,3.5,3.2
RESP_1303,2023-10-25T00:00:00,3.480819276419941,3.189867924164715,3.6,3.0,3.8301192038651792,2.202975842710724,2.4,3,3.528952861886009,2.5,3.637221068236251,1.5646151386363842,3.4,4.0,3.1
RESP_1304,2023-10-08T00:00:00,3.499067123958687,3.879431239215441,3.2,3.5,3.79248698808891,2.967120578510272,2.6,2,3.213712547783263,3.0,3.967834493124997,1.6491992320677282,3.4,4.0,3.0
RESP_1305,2023-07-26T00:00:00,3.647697862643741,3.663327583982244,3.1,3.0,3.5107143795939137,2.330943174415013,2.5,4,2.5489066586820783,3.0,3.935626080042186,2.987585701162615,3.0,4.0,2.9
RESP_1306,2023-11-03T00:00:00,2.9482964791467574,3.4668205559189866,3.8,4.0,3.1916228214360594,3.6991004927854076,2.4,2,2.7704562768660743,3.0,3.416010752662099,1.9457518162736622,4.2,4.0,3.2
RESP_1307,2023-08-26T00:00:00,2.973498441355594,2.5422769304567217,3.0,3.0,3.24625572419174,2.672351175973711,1.5,4,4,2.5,3.815359103409663,1.3030122102333583,3.0,4.0,2.9
RESP_1308,2023-08-22T00:00:00,4,3.303658747056363,3.4,3.5,3.6174675727666523,2.8217425856867733,0.8,3,2.9057126565833564,2.5,3.899629107209466,2.1220265850492415,3.7,4.0,2.8
RESP_1309,2023-07-15T00:00:00,3.228699272866145,3.4188723947002475,3.9,4.0,3.720543170813601,2.530140749665604,1.4,2,3.9349092140800184,2.5,3.571756000109987,2.0020505667525565,3.2,4.0,3.2
RESP_1310,2023-07-11T00:00:00,3.991728926423468,4,3.1,4.0,3.436457376976059,2.6791845209867886,3.3,2,2.9648181410706536,3.5,3.2105516690369993,1.4571245353945073,3.2,4.0,3.5
RESP_1311,2023-08-06T00:00:00,4,3.647202952447781,3.0,3.5,3.543215726058374,3.127776207648884,2.7,3,1.8289801174594977,3.0,3.7620290496733393,1.614437358388479,3.9,4.0,3.5
RESP_1312,2023-07-28T00:00:00,3.6071210860369445,2.962923352520295,2.9,4.0,3.0611029472983726,2.8970824821877663,1.3,4,2.186796324274577,3.5,3.4030852690356754,1.8857722272718838,2.9,3.5,2.8
RESP_1313,2023-10-05T00:00:00,3.534296570999092,3.2651011763621494,3.8,4.0,3.6998331641343922,2.2133414313444537,2.4,4,3.223182722033601,2.5,3.44643459681932,1.8726274032686465,2.8,3.5,2.9
RESP_1314,2023-12-28T00:00:00,3.604163654405873,3.2627224924530474,3.0,4.0,3.0204097046616165,2.4775701797309075,2.3,2,3.7096004812983425,3.5,3.751066869174395,1.3640521385576254,3.5,4.0,3.0
RESP_1315,2023-07-17T00:00:00,3.8081960595177553,3.655159013034282,3.0,3.5,3.3181171790965633,2.921547469991634,1.3,4,3.4517620134364897,3.5,3.5962099431920347,2.1370564032216497,3.3,4.0,3.0
RESP_1316,2023-10-01T00:00:00,2.6342747967716464,3.772859092460455,3.3,4.0,3.7846996870517216,2.2739904168501828,1.6,4,3.195752551879995,3.5,3.513764422881059,1.4629158354754161,3.3,4.0,3.0
RESP_1317,2023-09-07T00:00:00,3.7692905483008374,4,3.2,4.0,2.6131038313736994,2.5114183421836005,1.4,3,3.0553723971759124,2.5,3.549551954157326,1.1917859782928943,2.7,3.5,2.7
RESP_1318,2023-10-04T00:00:00,3.217000025422859,4,3.2,4.0,3.3647564417619966,2.7760828980822274,1.4,2,2.9525750632713845,3.5,3.8654204020722513,1.2923724091168836,2.5,4.0,2.7
RESP_1319,2023-12-17T00:00:00,4,3.5790317507916165,3.0,4.0,3.1319054422937826,4,2.9,4,3.5143911937220285,3.0,3.593425355331869,1.5192011047868403,3.2,3.5,3.2
RESP_1320,2023-12-16T00:00:00,3.5449685591065134,3.3013950785446853,3.8,4.0,2.8245147299540054,3.0510050677314844,3.3,2,1.6317175449171737,3.0,3.834433257633153,2.3018014643075815,4.3,3.5,3.2
RESP_1321,2023-10-01T00:00:00,3.169209041509299,3.604186124028129,3.1,4.0,3.318980596546395,2.372654200851099,2.9,2,3.0009989659329497,2.5,3.3427303275486424,1.6809591729357363,3.7,4.0,2.9
RESP_1322,2023-12-01T00:00:00,2.9056711095477725,3.262486205102511,3.7,3.0,2.688482532748483,3.030933736227792,1.0,4,4,2.5,3.508554297935639,2.005749071421972,3.2,3.5,2.8
RESP_1323,2023-08-06T00:00:00,3.273619799445293,3.3045850810851967,3.0,4.0,2.7335063383096054,2.7182768097980237,1.8,4,3.075230628671374,2.5,3.542661286796968,2.0660909181326033,3.1,3.5,2.8
RESP_1324,2023-08-03T00:00:00,3.828543549567358,3.3976356190077737,3.6,4.0,2.951024573264463,3.584572340910376,1.6,4,3.003888923791022,2.5,3.2160942049049432,1.955540857042706,3.6,3.5,3.1
RESP_1325,2023-09-01T00:00:00,3.5266650317444332,2.9794293671091765,3.8,3.5,2.9712419670636763,2.5470383076502543,2.6,4,2.6454157065428268,3.0,3.3682449290397933,1.7029388636295677,4.1,4.0,3.0
RESP_1326,2023-08-10T00:00:00,3.166171433454326,4,3.4,3.0,3.3454093437849295,2.7439998489321153,3.0,4,2.868986644147708,2.5,3.662342373886864,1.8184783822406994,2.4,4.0,3.2
RESP_1327,2023-11-16T00:00:00,3.27685609072776,3.4520219054031944,3.2,4.0,3.2710590150249215,2.3439598812517666,1.0,3,3.9521303047719614,3.5,3.571678084435001,1.9655679110763349,3.7,4.0,3.4
RESP_1328,2023-07-18T00:00:00,3.541160132944269,4,3.3,4.0,3.409195326668663,2.2120168145961805,2.6,3,2.369549237576811,3.0,3.619412802362329,2.371776372120009,3.7,3.5,3.1
RESP_1329,2023-11-16T00:00:00,3.573725632485822,3.6274690140568366,3.3,4.0,3.262844129645044,2.431861914597059,1.9,2,2.817278810686021,2.5,3.580000955806709,1.2479609331783243,3.2,4.0,3.0
RESP_1330,2023-09-13T00:00:00,2.8429363222005444,4,3.3,3.0,2.9111556252919177,3.1746846646294338,0.7,4,3.3152862132294327,3.0,3.214303389595683,1.994683029795484,2.6,4.0,3.0
RESP_1331,2023-11-04T00:00:00,3.4960752290313675,3.820072541351089,3.1,4.0,3.3167850083157786,2.252571942030846,2.9,4,4,3.0,3.418195323937668,2.3423399797189797,3.5,4.0,3.2
RESP_1332,2023-11-22T00:00:00,3.0950050566459075,3.8531834036772006,3.5,4.0,3.6405353492267785,2.2009937398751327,2.6,3,2.150349286660237,3.5,3.4833850236754835,1.8900540068078697,3.5,3.5,3.1
RESP_1333,2023-12-16T00:00:00,3.7388218420967325,4,3.7,4.0,3.4160701451907087,2.740928265224284,2.0,2,3.7181181959113747,2.5,3.9753751027449202,1.892848655442188,3.0,3.5,3.1
RESP_1334,2023-11-15T00:00:00,3.6318643533560766,4,3.7,3.0,3.04205425866263,3.1436296058572255,1.0,3,2.3707223175825307,3.0,3.2482703463795817,1.4259799150465036,3.1,3.5,2.8
RESP_1335,2023-10-23T00:00:00,3.025369127466782,3.766778020743217,4.0,4.0,3.2509146173983288,3.0729237257216546,2.3,2,3.3583600756742813,3.5,3.348369883264268,1.6408274656397528,4.0,4.0,3.3
RESP_1336,2023-07-05T00:00:00,3.009612370434765,3.2789973715725953,2.8,4.0,3.3525798621856104,2.2635196529019184,1.7,4,1.7267616596791475,3.0,3.6163549825601593,1.3121817171838115,2.7,3.5,2.9
RESP_1337,2023-12-09T00:00:00,3.744787367424796,3.870044882337845,2.8,4.0,3.3523695643563487,2.6748533440218556,3.0,4,3.7188629782281457,3.0,3.7525091767660346,1.6879955514518323,2.9,3.5,3.1
RESP_1338,2023-08-30T00:00:00,3.876700867056257,3.604631241324123,3.6,4.0,3.1328428030406146,2.5623248001355052,1.9,3,2.4550595588317456,2.5,3.790235413115812,1.511296307764866,3.5,4.0,3.3
RESP_1339,2023-07-02T00:00:00,3.5614308800422037,3.39262543333033,3.1,3.5,2.9476132543353457,3.026781069088053,3.1,2,2.2037982069610127,3.0,3.3928211184774426,1.6813586088233623,3.8,4.0,3.3
RESP_1340,2023-09-09T00:00:00,3.06338351206026,4,3.3,3.5,3.175092686774476,2.785768660805232,2.6,4,2.9138672816125637,3.0,3.964524764103216,1.9825060453836751,3.0,4.0,2.9
RESP_1341,2023-09-21T00:00:00,2.4694289035643253,3.295481700152864,3.9,4.0,2.7735573719491415,2.2711492981715735,3.7,4,3.5989787414415795,2.5,3.323694481453057,1.857502412720801,2.5,4.0,3.3
RESP_1342,2023-11-28T00:00:00,3.9380095850601946,3.1683697635638035,3.5,4.0,3.318296791205749,2.567926581295942,2.0,3,2.8986959485523704,2.5,3.4504112152541806,2.0136559222434034,3.1,4.0,2.9
RESP_1343,2023-12-09T00:00:00,3.583511680135547,3.29853686303323,3.9,4.0,3.4741976205651754,2.2844874982094185,3.3,2,2.9932440210564364,2.5,3.8660033500787683,1.0518206702829516,3.4,4.0,3.4
RESP_1344,2023-07-25T00:00:00,2.8634346205340973,4,3.5,3.5,3.0096009884071266,3.4944514439424634,2.1,3,2.877178530460403,3.5,3.3382400400363412,1.5316609161449406,2.4,4.0,3.3
RESP_1345,2023-08-22T00:00:00,3.429699613920892,3.42908164769451,3.0,3.0,2.8928619325271576,4,1.2,4,3.67239298079023,3.0,3.5839192945342813,1.776296658364003,3.2,3.5,3.3
RESP_1346,2023-10-20T00:00:00,3.3380850942275435,3.3885651971184463,3.5,3.0,2.9861809615264368,3.0453815267469295,2.6,2,2.9328220879854037,3.0,3.4796495755863153,2.6185633627464626,3.3,3.5,3.1
RESP_1347,2023-09-07T00:00:00,3.231872313549834,3.934894655895737,3.8,3.5,3.3706701151893146,2.8373148576085,0.5,3,3.6283827057470286,3.5,3.989655585100653,1.6809937249096751,4.2,4.0,3.3
RESP_1348,2023-08-24T00:00:00,2.7934576372899853,4,2.8,4.0,3.1476028212558917,2.3336614833536187,2.1,3,3.0858719740781066,3.5,3.5573276354345573,2.1803677357006803,3.6,4.0,3.0
RESP_1349,2023-09-16T00:00:00,3.434038080521384,3.464392751172695,2.9,3.0,3.632178301101252,4,2.7,3,3.4035964175120093,3.0,3.463270295648232,1.170682389428796,2.9,4.0,3.4
RESP_1350,2023-10-09T00:00:00,4,3.0296989611825587,2.8,3.5,3.7739576947506035,3.6866358876160996,2.8,2,2.2300348040574396,2.5,3.330513342581279,2.747918772552851,2.6,4.0,3.1
RESP_1351,2023-10-19T00:00:00,3.1295550049634775,3.4324213098623635,3.0,3.5,3.6088233892636765,4,0.4,3,2.5064636673179623,2.5,3.952959235417837,2.1528169796961767,3.0,4.0,2.7
RESP_1352,2023-11-17T00:00:00,3.3881348976514856,4,3.1,4.0,2.874080374121141,3.2619368736708507,1.3,2,3.923974281868396,3.0,3.700221876309227,1.6488447695056112,3.8,4.0,3.1
RESP_1353,2023-12-12T00:00:00,2.143488761434835,3.9924642740723133,3.3,4.0,2.9181343073384287,2.585588026935205,1.7,3,3.8714344265233844,2.5,3.506580618294165,2.507001227580062,2.9,3.5,2.9
RESP_1354,2023-09-09T00:00:00,3.7441564976487594,2.6968706080791756,3.9,4.0,3.064463927824943,2.9379365680433973,2.0,3,3.310493080510754,3.0,3.367575618900958,1.5025624661764996,3.4,3.5,2.9
RESP_1355,2023-09-16T00:00:00,3.722312287407078,3.498107154057712,3.5,4.0,3.6064445296887766,2.5794671846923176,1.5,3,3.4977670050533147,2.5,3.638740400936747,0.9531488575485598,2.4,4.0,3.1
RESP_1356,2023-07-29T00:00:00,3.7292532774477567,3.638811786600726,3.6,4.0,3.356303988156627,3.2801536251799135,1.8,4,2.73312633173672,2.5,3.6471033524229046,1.6439996408861486,3.7,4.0,3.4
RESP_1357,2023-10-24T00:00:00,3.398810211803412,3.9254637390153926,3.3,4.0,2.981783365106475,3.0016161725171657,2.0,2,3.588466607211147,3.0,3.216497616745205,0.9358611748775284,3.9,3.5,3.1
RESP_1358,2023-08-19T00:00:00,3.095482729164667,3.8330646137632405,3.7,3.5,2.8743959123604856,4,2.3,4,3.5315116151451345,3.0,3.835896082776858,2.0361438329158337,3.4,3.5,3.3
RESP_1359,2023-07-09T00:00:00,3.6231169691495237,4,3.5,4.0,3.0768745188014277,3.3031749541885116,3.4,2,3.0614615766133553,2.5,3.977428739956208,1.4958598219877741,3.8,4.0,3.1
RESP_1360,2023-08-24T00:00:00,4,3.8705153329506397,2.9,4.0,3.018658385642999,2.7850771910802727,2.1,3,2.603137062837944,3.0,3.5121398186804598,1.4647706262343345,3.1,3.5,3.0
RESP_1361,2023-07-02T00:00:00,2.782631928815206,3.2468364938110668,3.2,4.0,3.2191765617277452,2.2068503476194503,2.1,3,3.290511399140792,3.5,3.2875790139770205,2.1768239510355794,2.2,4.0,3.0
RESP_1362,2023-08-29T00:00:00,2.534522410200691,2.98391956828761,2.8,4.0,3.0129790093276276,2.7192902221097826,1.5,3,2.751567934397964,3.5,3.7247387889356607,1.5272370327878872,3.3,4.0,2.8
RESP_1363,2023-10-24T00:00:00,2.7473457383672164,2.776365920564688,2.9,4.0,3.6497315669900825,2.253958382599439,2.0,2,3.2273444026387454,2.5,3.719994147751281,1.4541273250990914,2.2,4.0,2.8
RESP_1364,2023-11-24T00:00:00,2.5186014497922757,3.7179725667687067,3.3,4.0,3.7698490851603483,2.409618453192588,1.6,3,3.1078204872930217,3.0,3.8705394179467385,2.1345159766247175,3.3,4.0,3.1
RESP_1365,2023-08-19T00:00:00,4,3.3156771270164427,3.8,3.5,3.7238485018464513,3.179395476294136,3.3,2,3.2843536129448565,3.5,3.2089575703423656,1.801392634425301,4.1,3.5,3.2
RESP_1366,2023-11-06T00:00:00,3.273096347561067,3.5258024751972434,3.1,4.0,3.1730761437295016,2.470721025949764,2.6,3,3.3118086564718836,3.0,3.430394266525045,1.4839290267558938,2.7,3.5,2.9
RESP_1367,2023-11-06T00:00:00,2.7906265523169314,3.330164176952025,3.0,3.5,3.3001896982158523,2.2073938488343408,3.1,2,2.5652052343085265,3.0,3.633678783313696,1.3674882412007026,3.8,3.5,3.2
RESP_1368,2023-12-17T00:00:00,3.4485695231432847,3.7731023905510868,4.0,3.0,3.50251743001565,2.9596806407904337,1.2,4,3.660218469440686,3.0,3.7972174464458956,1.392830172861977,3.3,4.0,3.1
RESP_1369,2023-10-27T00:00:00,3.6900092324262856,3.607387933038839,3.8,4.0,3.3022091824662763,4,1.6,2,3.35496793997439,2.5,3.8368233145114523,1.3934067491471187,3.4,4.0,3.0
RESP_1370,2023-11-15T00:00:00,4,3.2727215917390198,3.6,4.0,3.759049224278875,2.4314679445019656,2.4,3,3.5652596464519464,3.5,3.5069165824116797,1.2470046601333997,3.6,3.5,3.4
RESP_1371,2023-09-30T00:00:00,3.156655335010881,3.452931746814371,3.4,3.5,3.4793837848968012,2.593881418989841,1.0,4,2.949901715201777,3.0,3.2839378976544884,1.9724670935185522,3.0,4.0,3.0
RESP_1372,2023-10-21T00:00:00,2.9994599063965577,4,3.0,3.5,3.4554356547021943,3.064538265388148,0.6,3,3.5448656422074745,3.0,3.8894787815844323,2.000104075879165,3.3,3.5,2.8
RESP_1373,2023-07-29T00:00:00,3.033890469373397,4,2.9,4.0,3.4488339499813576,3.443007894100357,2.0,3,3.902211584974703,2.5,3.886335175502836,1.9584183205587307,2.3,4.0,3.0
RESP_1374,2023-08-06T00:00:00,3.4550025131089717,3.8206273863082276,3.5,3.5,3.1567678302056583,2.3490369485304874,2.8,4,3.619724407588226,3.0,3.4054292095580663,1.682304834225029,3.4,4.0,3.5
RESP_1375,2023-12-25T00:00:00,3.0569987870964344,3.2691533786690403,3.1,3.0,2.8505705099806797,2.477012815211557,0.8,4,3.0448345093324813,3.0,3.2544157583427187,1.441220040397353,3.7,4.0,2.7
RESP_1376,2023-10-28T00:00:00,3.5457275815467217,4,3.7,4.0,3.3129758067399027,2.4695564428760743,2.1,2,2.781397923149778,3.0,3.3958711393451417,2.4008579361297335,3.1,4.0,3.0
